# critic_loss generator_loss wasserstein_gap gradient_penalty score_real score_fake real_increment_std fake_increment_std real_increment_mean fake_increment_mean increment_std_rel_error increment_mean_abs_error checkpoint_selection_score
-1.472135193645954243e-01 -3.157150596380233765e-01 1.608901172876358032e-01 1.367659936659038110e-03 5.344813913106918335e-01 3.735912740230560303e-01 2.518667485564947059e-02 2.690960410982370238e-02 5.696103489754023301e-05 8.695868145878194442e-05 6.840638011886533698e-02 1.191012578356372750e-03 2.318551699215165574e-01
-1.414719022810459192e-01 -2.747841328382492065e-01 1.549869507551193126e-01 1.351504959166049871e-03 4.601822167634964100e-01 3.051952660083770974e-01 2.518655434250831673e-02 2.671424690634012153e-02 5.696102973615779639e-05 4.788088664895440025e-05 6.065508377987235272e-02 3.605154942340792808e-04 2.173540549883918038e-01
-1.583669103682041057e-01 -1.838066875934600830e-01 1.721466302871704213e-01 1.377972238697111650e-03 4.044319599866866843e-01 2.322853296995162908e-01 2.518671769648790290e-02 2.628459092229604860e-02 5.696102830370364516e-05 8.214723475248319757e-05 4.358937273980906246e-02 9.999797016540825072e-04 2.181139549673306866e-01
-1.367416322231292669e-01 -2.093956694006919861e-01 1.501095011830329840e-01 1.336787093896418723e-03 3.649250239133834950e-01 2.148155227303504833e-01 2.518651168793439865e-02 2.575645409524440765e-02 5.696102816727943447e-05 8.908230543056561688e-05 2.262887430975251551e-02 1.275336484067325247e-03 1.753504990707492606e-01
-1.419105179607868250e-01 -1.792374104261398315e-01 1.549857899546623341e-01 1.307527069002389908e-03 3.512412339448928722e-01 1.962554447352886089e-01 2.518671061843633791e-02 2.521198634058237006e-02 5.696102916772360778e-05 9.944552416527586134e-05 1.003534067149170926e-03 1.686782193970473749e-03 1.589836332847843758e-01
-1.301958881318569239e-01 -2.074984535574913025e-01 1.426305770874023438e-01 1.243469002656638666e-03 3.674992561340332253e-01 2.248686790466308538e-01 2.518642321228981018e-02 2.461488693952560564e-02 5.696103544323704866e-05 1.029301700327778208e-04 2.269223652458238205e-02 1.825155330721386655e-03 1.683914379453627652e-01
-1.177771672606468256e-01 -2.743452936410903931e-01 1.299623623490333557e-01 1.218519441317766992e-03 4.064311087131500244e-01 2.764687463641166687e-01 2.518677581101656099e-02 2.410979103296995163e-02 5.696103920627137995e-05 1.009843555948464227e-04 4.275993029376876781e-02 1.747874230395603376e-03 1.756886863145154798e-01
-1.257819145917892512e-01 -3.353951573371887207e-01 1.380510866641998236e-01 1.226917165331542405e-03 4.673222392797470315e-01 3.292711526155471802e-01 2.518653552979231020e-02 2.376375310122966905e-02 5.696103100945037751e-05 9.987824087147601220e-05 5.648980292756777127e-02 1.703974324279586934e-03 1.974717810813787222e-01
-1.376080289483070374e-01 -3.595310747623443604e-01 1.501024276018142756e-01 1.249439886305481239e-03 5.370829433202743974e-01 3.869805157184600941e-01 2.518653646111488481e-02 2.361900284886360099e-02 5.696103435184341060e-05 8.822391514513583117e-05 6.223696595239041479e-02 1.241253669011515778e-03 2.148300871095217002e-01
-1.320131555199623163e-01 -4.743830561637878418e-01 1.443212151527404896e-01 1.230805902741849336e-03 6.133915007114409956e-01 4.690702855587005615e-01 2.518674898892641137e-02 2.343541271984577248e-02 5.696102105048339717e-05 1.333929190877824968e-04 6.953403433611445028e-02 3.034607525880712170e-03 2.181206629174775036e-01
-1.519304953515529522e-01 -5.344255864620208740e-01 1.647891938686370794e-01 1.285869744606316090e-03 6.899336755275726762e-01 5.251444816589355691e-01 2.518635392189026018e-02 2.354178801178932051e-02 5.696102716683526794e-05 1.204294768285762930e-04 6.529591044165783398e-02 2.519953855014267410e-03 2.338909279099155025e-01
-1.577889420092105921e-01 -5.992991328239440918e-01 1.708859384059905895e-01 1.309699798002839045e-03 7.565838515758513960e-01 5.856979131698608620e-01 2.518646586686372826e-02 2.380668241530656953e-02 5.696102489309851351e-05 7.583189501474408005e-05 5.478273366322790328e-02 7.492464492894001333e-04 2.277276183165107271e-01
-1.565602153539657482e-01 -6.410594880580902100e-01 1.701722145080566406e-01 1.361200015526264863e-03 8.061100602149963157e-01 6.359378457069396751e-01 2.518664244562387328e-02 2.428465038537979195e-02 5.696102771253208359e-05 9.323608828708529743e-05 3.581231846029514498e-02 1.440249951990551277e-03 2.087859829358685859e-01
-1.662114433944225367e-01 -6.223703920841217041e-01 1.802481710910797119e-01 1.403672632295638279e-03 8.315014243125915527e-01 6.512532532215118408e-01 2.518663648515939713e-02 2.481471691280603270e-02 5.696102671208791706e-05 5.844406778123811954e-05 1.476654385978621274e-02 5.888206112654882624e-05 1.964772696442881050e-01
-1.266409590840339716e-01 -6.863014400005340576e-01 1.403019189834594782e-01 1.366096048150211486e-03 8.342921078205108865e-01 6.939901888370514360e-01 2.518665455281734328e-02 2.533600740134716103e-02 5.696104008166002905e-05 8.899695794752914848e-05 5.929840670609488537e-03 1.271940177581610924e-03 1.488697958798007870e-01
-1.392421022057533375e-01 -6.659637987613677979e-01 1.532620131969451849e-01 1.401991164311766668e-03 8.148248255252837913e-01 6.615628123283385786e-01 2.518670856952667098e-02 2.585353553295135359e-02 5.696103653463069350e-05 9.526402991468784789e-05 2.647535153541258693e-02 1.520762162026962098e-03 1.826601180586965023e-01
-1.333016455173492432e-01 -6.002196371555328369e-01 1.474651694297790527e-01 1.416352379601448861e-03 7.676269590854645219e-01 6.201617896556854692e-01 2.518645562231540749e-02 2.639726046472787996e-02 5.696103285117715403e-05 8.471871269648545693e-05 4.807364960441737334e-02 1.102087576769344383e-03 1.980572589905672254e-01
-1.213823914527893122e-01 -5.648944675922393799e-01 1.358049601316451971e-01 1.442256814334541472e-03 7.023389160633086714e-01 5.665339559316635576e-01 2.518613338470459054e-02 2.674438022077083726e-02 5.696101998182711852e-05 5.693321581929921833e-05 6.186923622625983832e-02 1.103947243592443100e-06 1.991175571194831739e-01
-1.460183687508106176e-01 -4.350615143775939941e-01 1.607299685478210394e-01 1.471159956417977897e-03 6.222684264183044878e-01 4.615384578704834206e-01 2.518667299300432136e-02 2.690490912646055152e-02 5.696103080481407504e-05 1.040390636262600337e-04 6.822005168627295890e-02 1.869164412173567828e-03 2.322903446026855223e-01
-1.513917341828346363e-01 -3.415028005838394165e-01 1.660772234201431385e-01 1.468548912089317994e-03 5.400451719760894775e-01 3.739679485559463390e-01 2.518665660172701021e-02 2.692605666816234519e-02 5.696103380614658818e-05 1.261010322195943337e-04 6.906037962366973204e-02 2.745104263102623402e-03 2.393512562190047988e-01
-1.614600390195846669e-01 -2.676369026303291321e-01 1.764218866825103815e-01 1.496184850111603737e-03 4.670673847198486550e-01 2.906454980373382457e-01 2.518645431846380095e-02 2.663366738706827302e-02 5.696104162780102478e-05 5.911652392569522179e-05 5.745997631298513375e-02 8.558101392733415917e-05 2.354636288595344518e-01
-1.649790443480014801e-01 -1.994506046175956726e-01 1.797583386301994379e-01 1.477929390966892329e-03 4.077572822570800781e-01 2.279989436268806402e-01 2.518631350249051978e-02 2.621903307735919814e-02 5.696103271475294334e-05 5.682023847839445672e-05 4.100320496390057190e-02 5.590108943056483542e-06 2.222450630940099592e-01
-1.409918978810310308e-01 -2.356053441762924194e-01 1.558540225028991755e-01 1.486212271265685472e-03 3.766436964273452981e-01 2.207896739244460949e-01 2.518660090863704751e-02 2.561000306159257750e-02 5.696103257832873943e-05 7.947670637804548916e-05 1.681061110526928595e-02 8.939544434954566944e-04 1.750448003229296001e-01
-1.337023340165615082e-01 -2.297776192426681519e-01 1.480509087443351857e-01 1.434857398271560582e-03 3.716050028800964578e-01 2.235540941357612721e-01 2.518677059561014175e-02 2.502728346735239029e-02 5.696103617083281414e-05 9.902312804115354355e-05 6.332178539761531416e-03 1.670007344092847793e-03 1.574879520264611255e-01
-1.360570296645164379e-01 -2.516830191016197205e-01 1.500004902482032776e-01 1.394345983862876979e-03 3.955139607191086037e-01 2.455134704709052984e-01 2.518647015094756941e-02 2.453481685370206833e-02 5.696103326044976576e-05 9.497613807525339964e-05 2.587314908814689063e-02 1.509346271449001683e-03 1.787773315916620365e-01
-1.356640510261058752e-01 -2.858745306730270386e-01 1.492253839969635010e-01 1.356133457738906058e-03 4.385200560092926136e-01 2.892946720123291127e-01 2.518638148903846671e-02 2.403445355594158173e-02 5.696102389265434021e-05 2.955815539280592997e-05 4.573614250830303207e-02 1.088003392257303609e-03 1.974056633552627449e-01
-1.205780610442161588e-01 -4.136940240859985352e-01 1.343441486358642467e-01 1.376608759164810094e-03 5.040560632944106612e-01 3.697119146585464700e-01 2.518676146864890983e-02 2.372044436633586814e-02 5.696103353329818036e-05 1.313033898895810017e-04 5.821777063637238736e-02 2.951644118513150044e-03 1.968901721499145829e-01
-1.235736593604087885e-01 -4.818065762519836426e-01 1.369759529829025213e-01 1.340229378547519359e-03 5.788005888462066650e-01 4.418246358633041160e-01 2.518664319068193366e-02 2.356784045696258545e-02 5.696102462025009891e-05 7.977514833328314397e-05 6.427227008377080220e-02 9.058024739306098569e-04 2.034942549191514627e-01
-1.663876086473465021e-01 -5.025524944067001343e-01 1.800263464450836126e-01 1.363873959053307728e-03 6.535044431686400923e-01 4.734780967235565075e-01 2.518653441220521788e-02 2.364205494523048331e-02 5.696103244190453552e-05 6.611786866415059736e-05 6.132163487188491829e-02 3.635607849821991650e-04 2.430754160610040238e-01
-1.769798740744590870e-01 -5.468188226222991943e-01 1.909923374652862660e-01 1.401246176101267338e-03 7.216617405414581521e-01 5.306694030761718306e-01 2.518674060702323983e-02 2.378793638199567725e-02 5.696102780348155512e-05 9.454720448047737862e-05 5.553732603979624760e-02 1.492300145617998135e-03 2.494232098268017728e-01
-1.393966339528560638e-01 -6.602154076099395752e-01 1.533074617385864202e-01 1.391083025373518380e-03 7.813594758510589156e-01 6.280520141124725786e-01 2.518672011792659829e-02 2.408179398626088957e-02 5.696103858099377248e-05 1.174187764263479039e-04 4.386939333301323463e-02 2.400381532803196570e-03 2.009683196297763763e-01
-1.519451111555099598e-01 -6.546580791473388672e-01 1.663182079792022705e-01 1.437309966422617392e-03 8.234232366085052490e-01 6.571050286293029785e-01 2.518654521554708481e-02 2.449356410652398994e-02 5.696103526133811237e-05 9.742874212861351592e-05 2.751394060062748934e-02 1.606719243125448102e-03 1.968761777893778264e-01
-1.522202856838703044e-01 -6.747439801692962646e-01 1.668433547019958496e-01 1.462306908797472629e-03 8.418942987918853760e-01 6.750509440898895264e-01 2.518657464534044405e-02 2.501735519617796083e-02 5.696104162780102478e-05 2.524276824260596118e-05 6.718636874548974958e-03 1.259332554369542619e-03 1.762836310397118411e-01
-1.536707691848278046e-01 -6.314651370048522949e-01 1.683452725410461426e-01 1.467450393829494758e-03 8.357395291328429954e-01 6.673942565917968528e-01 2.518659383058547904e-02 2.548041343688964983e-02 5.696102598449215157e-05 1.048837652206202593e-04 1.166571423944208138e-02 1.902708224723509900e-03 1.833811453990412399e-01
-1.274605274200439342e-01 -6.132500171661376953e-01 1.422020554542541559e-01 1.474152982700616035e-03 8.067536056041717529e-01 6.645515501499176247e-01 2.518632002174854209e-02 2.594463787972927163e-02 5.696102725778473270e-05 8.666758740218937786e-05 3.010832298230980628e-02 1.179472035516636709e-03 1.749640034547812195e-01
-1.441161975264549366e-01 -5.658185780048370361e-01 1.591938853263855091e-01 1.507768779993057164e-03 7.620148003101349099e-01 6.028209149837493452e-01 2.518657986074685981e-02 2.627344746142625670e-02 5.696102743968367577e-05 9.218548989338159756e-05 4.315264742753426724e-02 1.398540915322786949e-03 2.052528424492356118e-01
-1.416322872042656000e-01 -5.229744315147399902e-01 1.569746971130371038e-01 1.534240902401506901e-03 6.990189969539641890e-01 5.420442998409271684e-01 2.518681176006793906e-02 2.654691990464925697e-02 5.696102698493632488e-05 7.328191531996708363e-05 5.400080635389035988e-02 6.479934217104237710e-04 2.131577377910393867e-01
-1.362696155905723516e-01 -4.573265910148620605e-01 1.519209533929824774e-01 1.565133640542626338e-03 6.259321808815002663e-01 4.740112274885177612e-01 2.518646810203790595e-02 2.664620224386453698e-02 5.696103271475294334e-05 7.403557547149829956e-05 5.795707980391911346e-02 6.779252528339169007e-04 2.121210920902781294e-01
-1.690402485430240742e-01 -3.485573828220367432e-01 1.846236139535903931e-01 1.558336568996310147e-03 5.602741062641143355e-01 3.756504923105239979e-01 2.518651839345693519e-02 2.651285491883754661e-02 5.696103035006672415e-05 5.827962468174519017e-06 5.266057438381449574e-02 2.030176107752376322e-03 2.408727010141535896e-01
-1.576200827956199535e-01 -3.173982352018356323e-01 1.737243592739105280e-01 1.610427594278007659e-03 5.038869082927703857e-01 3.301625490188598855e-01 2.518664207309484482e-02 2.629950996488332818e-02 5.696103326044976576e-05 9.348696021334035051e-05 4.418484562231893287e-02 1.450210268023719926e-03 2.209698427585311820e-01
-1.542950704693794306e-01 -2.860215753316879272e-01 1.706918030977249146e-01 1.639673183672130151e-03 4.593037724494933860e-01 2.886119693517684714e-01 2.518657371401786943e-02 2.591168619692325523e-02 5.696102343790698932e-05 5.869040905963629755e-05 2.878964368516018918e-02 6.866299645585125042e-05 2.011897829630130974e-01
-1.700299285352230017e-01 -2.728607952594757080e-01 1.857811093330383190e-01 1.575118082109838811e-03 4.381086230278015137e-01 2.523275136947631947e-01 2.518659681081771712e-02 2.546795960515737395e-02 5.696102728052210567e-05 4.308363817244753862e-05 1.117113186993328074e-02 5.509830967541913625e-04 1.990783423818356102e-01
-1.581731319427490123e-01 -2.412385493516921997e-01 1.740431576967239324e-01 1.587002479936927557e-03 4.378657251596450584e-01 2.638225674629211537e-01 2.518645599484443595e-02 2.499686349183321069e-02 5.696102414276538184e-05 1.083532770280726254e-04 7.527557789095318426e-03 2.040471787447450426e-03 1.851981897532036236e-01
-1.454731695353984888e-01 -3.191702514886856079e-01 1.605305850505828746e-01 1.505741709843278018e-03 4.635024160146713479e-01 3.029718309640884177e-01 2.518674936145543983e-02 2.445969171822071075e-02 5.696103125956142592e-05 5.897028556773875336e-05 2.886667242254435661e-02 7.977426063453893371e-05 1.909827734436050362e-01
-1.431025221943855175e-01 -3.694386035203933716e-01 1.578790247440338135e-01 1.477650250308215618e-03 5.112176656723022017e-01 3.533386409282684437e-01 2.518644295632839133e-02 2.412161082029342513e-02 5.696102170986705731e-05 3.248609100410248813e-05 4.227798811602877238e-02 9.717501890692033933e-04 2.026064132994400135e-01
-1.601618677377700806e-01 -4.173797518014907837e-01 1.748239248991012573e-01 1.466205972246825738e-03 5.742456257343292458e-01 3.994217008352279885e-01 2.518656328320503096e-02 2.380859367549419472e-02 5.696102534784586440e-05 1.030773895763559321e-04 5.471050544537717913e-02 1.830990743283761584e-03 2.328316270600090387e-01
-1.477872326970100514e-01 -5.103305429220199585e-01 1.624110460281372181e-01 1.462381484452635137e-03 6.448818683624267800e-01 4.824708223342895619e-01 2.518664505332708289e-02 2.373736221343279024e-02 5.696104035450844365e-05 5.155843846296193214e-05 5.754171850868660537e-02 2.145026413757453339e-04 2.216296486626521955e-01
-1.570698529481887873e-01 -5.574742257595062256e-01 1.720628440380096436e-01 1.499299216084182176e-03 7.146836161613464578e-01 5.426207721233368142e-01 2.518665883690118790e-02 2.383890375494956970e-02 5.696102775800682274e-05 9.241473671863786334e-05 5.351067367155107335e-02 1.407638432267160119e-03 2.284804553579120601e-01
-1.598251096904277913e-01 -6.372113525867462158e-01 1.746575474739074652e-01 1.483243529219180389e-03 7.752844810485839400e-01 6.006269335746765581e-01 2.518632300198078017e-02 2.406210843473672797e-02 5.696103453374234688e-05 6.642500611633294651e-05 4.463591478243975758e-02 3.757583662160827033e-04 2.211524641517824963e-01
-1.607318721711635534e-01 -6.644361615180969238e-01 1.766625225543975719e-01 1.593065029010176702e-03 8.211670637130736861e-01 6.445045411586761697e-01 2.518642283976078172e-02 2.439383659511804719e-02 5.696102925867307931e-05 8.153903108905069259e-05 3.146878973857462902e-02 9.758432940545045970e-04 2.107002206160368818e-01
-1.472014486789703369e-01 -7.059234082698822021e-01 1.625547528266906849e-01 1.535330293700099078e-03 8.444210648536681907e-01 6.818663120269775613e-01 2.518606018275022437e-02 2.479210272431373735e-02 5.696103253285400705e-05 4.295445733077940260e-05 1.564188505714221231e-02 5.561241059493496255e-04 1.802880922834823318e-01
-1.515141814947128240e-01 -6.605971753597259521e-01 1.673238992691040150e-01 1.580971607472747478e-03 8.541574478149414062e-01 6.868335485458374468e-01 2.518630400300025940e-02 2.524930331856012344e-02 5.696102816727943447e-05 9.081590087589574978e-05 2.501332293529771877e-03 1.344177879503052854e-03 1.727503810496096026e-01
-1.591702423989772852e-01 -6.299041211605072021e-01 1.751928985118866022e-01 1.602265611290931788e-03 8.335359692573547363e-01 6.583430707454681619e-01 2.518671788275241713e-02 2.575930189341306756e-02 5.696103307855082947e-05 5.198645467316964506e-05 2.273356986421863277e-02 1.975080051454505738e-04 1.997262419925416033e-01
-1.459825158119201771e-01 -5.823247432708740234e-01 1.623538136482238770e-01 1.637129578739404678e-03 7.931274294853210005e-01 6.307736158370971236e-01 2.518650349229574134e-02 2.608611267060041358e-02 5.696103180525824157e-05 7.677024168515345624e-05 3.571790655833328998e-02 7.865009879266537680e-04 2.004953507732232243e-01
-1.486401796340942327e-01 -5.503632724285125732e-01 1.645905554294586071e-01 1.595037593506276564e-03 7.410910665988922341e-01 5.765005111694335715e-01 2.518648244440555711e-02 2.627921234816312651e-02 5.696103435184341060e-05 9.928870858857407624e-05 4.338557026080083062e-02 1.680571089213450491e-03 2.112517343729791441e-01
-1.525546997785568182e-01 -4.796955436468124390e-01 1.685733228921890148e-01 1.601862395182251844e-03 6.805615603923798052e-01 5.119882375001907349e-01 2.518663611263036867e-02 2.638943139463663032e-02 5.696103208947533587e-05 1.128862470068270368e-04 4.775529676054435235e-02 2.220432084103775641e-03 2.201509141320193985e-01
-1.594111070036888234e-01 -4.228450655937194824e-01 1.762797147035598810e-01 1.686860679183155342e-03 6.181365132331848589e-01 4.418567985296249501e-01 2.518664486706256866e-02 2.638868745416402678e-02 5.696103849004430095e-05 9.203536255881772106e-05 4.772539547836657930e-02 1.392576274152685116e-03 2.270845471352623268e-01
-1.629731871187686809e-01 -3.476146906614303589e-01 1.793678313493728693e-01 1.639464264735579577e-03 5.614863693714141624e-01 3.821185380220413208e-01 2.518673371523618559e-02 2.618984226137399673e-02 5.696102507499744980e-05 8.671679006511112675e-05 3.982686113408881456e-02 1.181406264319702056e-03 2.220155630125169588e-01
-1.715540558099746815e-01 -2.678927481174468994e-01 1.883488744497299194e-01 1.679481926839798732e-03 5.176549106836318970e-01 3.293060362339019775e-01 2.518664095550775597e-02 2.587793748825788567e-02 5.696103798982221769e-05 9.084307193916175125e-05 2.744695229283886095e-02 1.345238295485569726e-03 2.188205469648941692e-01
-1.549614772200584301e-01 -3.104724735021591187e-01 1.713215172290802057e-01 1.636003924068063411e-03 4.956269383430481068e-01 3.243054211139678733e-01 2.518618218600749900e-02 2.543003279715776513e-02 5.696102452930062738e-05 1.115584343096998082e-04 9.681920401419890493e-03 2.167752515050244862e-03 1.848071940696184023e-01
-1.497648075222969000e-01 -3.396829366683959961e-01 1.660685956478119008e-01 1.630378770641982555e-03 4.953358352184295543e-01 3.292672395706176536e-01 2.518681008368730406e-02 2.499012872576713423e-02 5.696103824561760256e-05 1.132684277365569896e-04 7.808903043253785821e-03 2.235590346757420493e-03 1.777434678084650888e-01
-1.544202461838722340e-01 -3.494197428226470947e-01 1.703776448965072521e-01 1.595739868935197548e-03 5.203965336084366289e-01 3.500188887119293213e-01 2.518662884831428597e-02 2.457656748592853407e-02 5.696103128229879211e-05 1.387338632412138503e-04 2.422163625134616041e-02 3.246676339582514875e-03 1.994416973563711282e-01
-1.597824469208717346e-01 -3.816179037094116211e-01 1.755079299211502186e-01 1.572548307012766556e-03 5.637678921222686323e-01 3.882599622011184692e-01 2.518670987337827752e-02 2.426484376192093034e-02 5.696103355603554654e-05 6.559579087479505417e-05 3.660129155635112597e-02 3.428299036208536598e-04 2.140245996881349477e-01
-1.530778512358665355e-01 -4.940584599971771240e-01 1.684817105531692394e-01 1.540385873522609516e-03 6.202039361000061257e-01 4.517222255468368308e-01 2.518653329461812904e-02 2.405373640358448098e-02 5.696102789443102665e-05 5.316752148587511329e-05 4.497629259802612273e-02 1.506164569784558451e-04 2.151490054816964370e-01
-1.574725531041622217e-01 -5.686715245246887207e-01 1.731189727783203069e-01 1.564641890581697226e-03 6.778626263141631636e-01 5.047436535358429399e-01 2.518642358481883864e-02 2.402372639626264642e-02 5.696103171430877681e-05 1.172170226709567996e-04 4.616364783171702374e-02 2.392399649411718326e-03 2.232396621500307432e-01
-1.638182498514652308e-01 -5.544235110282897949e-01 1.793652236461639460e-01 1.554697332903742834e-03 7.342779040336608887e-01 5.549126803874969704e-01 2.518678922206163406e-02 2.411064784973859787e-02 5.696103250443229762e-05 8.169254488166188821e-05 4.272642148994899164e-02 9.819239823782230370e-04 2.246282664513949145e-01
-1.606415346264839228e-01 -6.060675084590911865e-01 1.766706168651580866e-01 1.602908526547253175e-03 7.853265762329101340e-01 6.086559593677520752e-01 2.518671881407499175e-02 2.437527477741241455e-02 5.696102357433119323e-05 6.896237327964626913e-05 3.221713962109681861e-02 4.764951637182655180e-04 2.109671601765204518e-01
-1.647469811141490936e-01 -6.851174533367156982e-01 1.808657169342041127e-01 1.611873775254935113e-03 8.192904233932495339e-01 6.384247064590453657e-01 2.518667671829461982e-02 2.458354998379945824e-02 5.696103207810665616e-05 4.941049228364135799e-05 2.394626100207684904e-02 2.997830908228197233e-04 2.067236348023586967e-01
-1.618276391178369578e-01 -6.845386326313018799e-01 1.788093030452728160e-01 1.698166411370039030e-03 8.386793494224548118e-01 6.598700463771820512e-01 2.518660072237253328e-02 2.499739136546850343e-02 5.696102743968367577e-05 8.039943314770425515e-05 7.512302234912086527e-03 9.305902755773759341e-04 1.889503619671323298e-01
-1.502058550715446583e-01 -6.892172098159790039e-01 1.664921224117278942e-01 1.628626685123890552e-03 8.355526268482208474e-01 6.690605044364928977e-01 2.518654875457286904e-02 2.540364749729633401e-02 5.696103396530815828e-05 6.589697550225536999e-05 8.619630455539444361e-03 3.547902344091511165e-04 1.770951697868003716e-01
-1.427759736776351984e-01 -6.510013341903686523e-01 1.597779989242553711e-01 1.700202492065727624e-03 8.109118044376373291e-01 6.511338055133819580e-01 2.518639173358678748e-02 2.579917255789041658e-02 5.696103025911725262e-05 6.425817755371099880e-05 2.432983774575927724e-02 2.897257920662395909e-04 1.860977649541466217e-01
-1.612170860171318054e-01 -5.749388933181762695e-01 1.780589461326599066e-01 1.684186060447245793e-03 7.698292076587677224e-01 5.917702615261077881e-01 2.518611494451761246e-02 2.604209054261446069e-02 5.696102016372606158e-05 9.662491029303055799e-05 3.398601173497728389e-02 1.574831617147189533e-03 2.153039755452316184e-01
-1.574936166405677684e-01 -5.060181766748428345e-01 1.745636045932769664e-01 1.706998865120112853e-03 7.203398883342743142e-01 5.457762837409972922e-01 2.518647722899913788e-02 2.624597959220409393e-02 5.696102516594692133e-05 1.486186638430808671e-04 4.206631810910828329e-02 3.639160722642159011e-03 2.219760822901475084e-01
-1.587602481245994623e-01 -4.447759389877319336e-01 1.760884046554565541e-01 1.732815662398934278e-03 6.597097337245940718e-01 4.836213290691375732e-01 2.518665976822376251e-02 2.626639585942030022e-02 5.696103371519711664e-05 1.115702464176138164e-04 4.286936422255941542e-02 2.168180028744626491e-03 2.228587645691595398e-01
-1.664687886834144703e-01 -4.196805357933044434e-01 1.839163601398468018e-01 1.744756998959928751e-03 6.093051791191100852e-01 4.253888189792632835e-01 2.518634591251611710e-02 2.608628720045089860e-02 5.696103980881162123e-05 1.331308795670338386e-04 3.573131612759407327e-02 3.024251315366318933e-03 2.244166845817671119e-01
-1.743265628814697210e-01 -3.775862157344818115e-01 1.915326237678527943e-01 1.720606209710240451e-03 5.693734228610992654e-01 3.778407990932464711e-01 2.518630772829055786e-02 2.583875469863414903e-02 5.696104126400314543e-05 9.560150356264784661e-05 2.590482802625429515e-02 1.534185268994691081e-03 2.206922432728120054e-01
-1.567788898944854625e-01 -3.646281957626342773e-01 1.740246236324310414e-01 1.724573341198265466e-03 5.419317007064818892e-01 3.679070770740509033e-01 2.518643327057361672e-02 2.553083244711160799e-02 5.696102980436990173e-05 9.764006122168212274e-05 1.367399555246647490e-02 1.615116796359735091e-03 1.910383093224555240e-01
-1.555538445711135975e-01 -3.710696101188659668e-01 1.724840462207794245e-01 1.693020411767065482e-03 5.345536172389984131e-01 3.620695710182190163e-01 2.518635075539350440e-02 2.519397679716348787e-02 5.696103003174357717e-05 1.093603461413295035e-04 3.027847044513827046e-04 2.080464796841776341e-03 1.765603161338396287e-01
-1.578844770789146479e-01 -3.770829588174819946e-01 1.746640115976333674e-01 1.677953486796468410e-03 5.510376513004302534e-01 3.763736397027969138e-01 2.518680524080991676e-02 2.483808305114507814e-02 5.696103207810665616e-05 5.320570165849858584e-05 1.384543161853502187e-02 1.490991169207219955e-04 1.903364958198855705e-01
-1.671036288142204174e-01 -4.106156229972839355e-01 1.838980019092559814e-01 1.679437176790088415e-03 5.778886497020720991e-01 3.939906477928161732e-01 2.518649864941835403e-02 2.453277613967657159e-02 5.696103293644228232e-05 7.787626532262947876e-05 2.595527543606876084e-02 8.304144484902346640e-04 2.123631289706050529e-01
-1.541836723685264532e-01 -4.831361919641494751e-01 1.698058664798736683e-01 1.562219299376010851e-03 6.230944693088531494e-01 4.532886028289794811e-01 2.518658842891454558e-02 2.429993040859699388e-02 5.696103212358138854e-05 7.831151018962145556e-05 3.520357760181814372e-02 8.476923393357132163e-04 2.074193557204035421e-01
-1.593270674347877502e-01 -4.992218762636184692e-01 1.752087295055389515e-01 1.588166342116892338e-03 6.726725697517395020e-01 4.974638402462005504e-01 2.518648225814103941e-02 2.425603568553924561e-02 5.696103530681284475e-05 1.198828045744448846e-04 3.694229956484307298e-02 2.498235705178541554e-03 2.162374311176774588e-01
-1.620738193392753657e-01 -5.525329709053039551e-01 1.781969606876373236e-01 1.612314034719020085e-03 7.240318834781647173e-01 5.458349227905273660e-01 2.518656682223081519e-02 2.421860676258802414e-02 5.696103125956142592e-05 1.290760168103588458e-04 3.843159992532184377e-02 2.863232057665048794e-03 2.211041067053432230e-01
-1.517504438757896479e-01 -5.848070383071899414e-01 1.677092075347900446e-01 1.595876179635524750e-03 7.715938150882720725e-01 6.038846075534820557e-01 2.518667727708816598e-02 2.430676780641078880e-02 5.696103107482031463e-05 8.380394688174419300e-05 3.493551217424294142e-02 1.065758516319919745e-03 2.053063544049884281e-01
-1.612466067075729315e-01 -6.511619687080383301e-01 1.776253104209900013e-01 1.637870445847511292e-03 8.120451927185058372e-01 6.344198822975158913e-01 2.518650777637958596e-02 2.458297964185476164e-02 5.696103107766248286e-05 1.410250151820946485e-04 2.396235873029062269e-02 3.337659386821836913e-03 2.065631989839499805e-01
-1.703685782849788666e-01 -6.451647579669952393e-01 1.874484956264495794e-01 1.707991550210863265e-03 8.370487451553344505e-01 6.496002495288848433e-01 2.518674172461032867e-02 2.483361642807722230e-02 5.696101916328188828e-05 1.142035118618878132e-04 1.402028497294837729e-02 2.272723217723741310e-03 2.054494953673325630e-01
-1.570530943572521210e-01 -6.752603352069854736e-01 1.743324935436248724e-01 1.727939676493406383e-03 8.491274297237396684e-01 6.747949361801147683e-01 2.518658526241779327e-02 2.513071764260530611e-02 5.696103144146036221e-05 7.867731210353667848e-05 2.218149829688583884e-03 8.622161533591490151e-04 1.791407992031660013e-01
-1.605435132980346791e-01 -6.693301498889923096e-01 1.775250256061554066e-01 1.698151230812072754e-03 8.428358852863311323e-01 6.653108596801757812e-01 2.518651019781827788e-02 2.542614247649908205e-02 5.696102352885646085e-05 3.860340466417255540e-05 9.514310509442767266e-03 7.288671086137699009e-04 1.894663544550240220e-01
