# critic_loss generator_loss wasserstein_gap gradient_penalty score_real score_fake real_increment_std fake_increment_std increment_std_rel_error checkpoint_selection_score
-3.393256256822496739e-03 4.178528301417827606e-02 3.560098260641097936e-03 1.668419899942819097e-05 -3.779653571546078006e-02 -4.135663397610187669e-02 3.546384274959564487e-02 3.851012662053108354e-02 8.589830189466068910e-02 8.947508435430122364e-02
-2.350781402492430148e-03 4.080783389508724213e-02 2.516074851155280893e-03 1.652934461162658544e-05 -3.778613358736038208e-02 -4.030220843851566037e-02 3.546356372535228868e-02 3.822839185595512668e-02 7.796250122906706048e-02 8.049510542483397091e-02
-1.085051044356077909e-03 3.856194764375686646e-02 1.248729601502418475e-03 1.636785573282395422e-05 -3.778893686830997467e-02 -3.903766646981239596e-02 3.546361997723579407e-02 3.808511942625045915e-02 7.392080815843088404e-02 7.518590561566612651e-02
-8.819000679068267779e-04 4.041889123618602753e-02 1.041952520608901978e-03 1.600524319655960426e-05 -3.781254962086677551e-02 -3.885450214147567749e-02 3.546326793730258942e-02 3.797749914228916446e-02 7.089677153726278713e-02 7.195472930106824871e-02
2.263026326545514166e-04 3.850728087127208710e-02 -6.612725555896759575e-05 1.601753692739294046e-05 -3.784810043871402602e-02 -3.778197318315505704e-02 3.546327352523803711e-02 3.776870034635067264e-02 6.500885541225998043e-02 6.509100020474634096e-02
1.260322390589863105e-03 3.708228282630443573e-02 -1.101378351449966431e-03 1.589440526004182039e-05 -3.790252543985843381e-02 -3.680114708840846738e-02 3.546360544860362868e-02 3.754845671355724196e-02 5.878847450850250428e-02 5.990574726521251392e-02
1.352049665001686662e-03 3.646742738783359528e-02 -1.190481334924697963e-03 1.615683413547230884e-05 -3.797412104904651642e-02 -3.678363971412181715e-02 3.546318560838699480e-02 3.745083250105381290e-02 5.604817667989460406e-02 5.725481484895477563e-02
1.584488371736369984e-03 3.453729860484600067e-02 -1.428489759564399676e-03 1.559986158099491081e-05 -3.806281536817550382e-02 -3.663432560861110826e-02 3.546338044106960019e-02 3.737589530646800995e-02 5.392928822796673460e-02 5.537337784911212923e-02
2.563758048927411350e-03 3.443344496190547943e-02 -2.407674863934517080e-03 1.560832006362033872e-05 -3.817031010985374312e-02 -3.576263524591923038e-02 3.546347282826900482e-02 3.701648414134979526e-02 4.379185649858426815e-02 4.621513968258240956e-02
3.558617853559553797e-03 3.576155193150043488e-02 -3.400946408510208043e-03 1.576714630573405816e-05 -3.829866088926792145e-02 -3.489771448075771471e-02 3.546359501779079715e-02 3.700717091560364047e-02 4.352564642684876584e-02 4.694235998166470386e-02
5.081854504533111702e-03 3.581534512341022491e-02 -4.925324767827987844e-03 1.565297416163957813e-05 -3.843645937740802765e-02 -3.351113460958003720e-02 3.546338155865669250e-02 3.675176165997982164e-02 3.632987167779838655e-02 4.127084941978801519e-02
4.640426440164447004e-03 3.394055739045143127e-02 -4.488897323608398264e-03 1.515291105533833649e-05 -3.860082365572452268e-02 -3.411192633211612701e-02 3.546367958188056946e-02 3.669800013303756853e-02 3.480520255300423998e-02 3.930925278766797537e-02
5.854927038308232676e-03 3.301905281841754913e-02 -5.703324824571609844e-03 1.516021284260205061e-05 -3.876307420432567596e-02 -3.305974937975406786e-02 3.546357341110706329e-02 3.648548126220703403e-02 2.881570447582412070e-02 3.453418951323833364e-02
6.470028823241591280e-03 3.482254780828952789e-02 -6.319680809974670063e-03 1.503480634710285846e-05 -3.895471580326557298e-02 -3.263503499329090118e-02 3.546326458454131941e-02 3.633642643690108975e-02 2.462158694537575077e-02 3.095630256169752681e-02
5.738206324167549610e-03 3.210447728633880615e-02 -5.583020299673080791e-03 1.551860232211765765e-05 -3.916292525827884397e-02 -3.357990495860576491e-02 3.546312861144542555e-02 3.621461875736713132e-02 2.119074586267546620e-02 2.678928476467066708e-02
6.778439739719033241e-03 3.378425538539886475e-02 -6.627595052123069763e-03 1.508447576270555146e-05 -3.937534727156162540e-02 -3.274775221943855563e-02 3.546351306140423099e-02 3.610952235758304457e-02 1.821616755909228821e-02 2.485884708697806353e-02
7.898748246952891003e-03 3.365995921194553375e-02 -7.749042659997940237e-03 1.497056537118623897e-05 -3.960723914206028262e-02 -3.185819648206233978e-02 3.546371497213840485e-02 3.591929860413074771e-02 1.284647229816220960e-02 2.061048552353133764e-02
7.489825040102005352e-03 3.185392357409000397e-02 -7.343239337205887014e-03 1.465856748836813528e-05 -3.985370621085167209e-02 -3.251046687364578247e-02 3.546350225806236406e-02 3.582670129835605760e-02 1.024148821062593855e-02 1.759938611532019595e-02
8.066480327397585609e-03 3.183292225003242493e-02 -7.918224856257437966e-03 1.482554616814013604e-05 -4.011376723647117754e-02 -3.219554238021373610e-02 3.546366095542907715e-02 3.577549830079078397e-02 8.793151551522911460e-03 1.672620195394849268e-02
7.997429743409157493e-03 3.172697406262159348e-02 -7.847881503403186451e-03 1.495482265454484184e-05 -4.038940891623497148e-02 -3.254152741283178329e-02 3.546368554234504561e-02 3.561568073928356171e-02 4.285939112355986388e-03 1.214877543841371733e-02
9.099070355296135296e-03 3.165786899626255035e-02 -8.951482921838760029e-03 1.475875005780835704e-05 -4.068927057087421556e-02 -3.173778764903545380e-02 3.546367846429347714e-02 3.552515916526317874e-02 1.733624475246403878e-03 1.069986614714297200e-02
9.149369923397899021e-03 3.155591711401939392e-02 -9.000074863433838585e-03 1.492949604653404094e-05 -4.098712541162967404e-02 -3.198705054819583893e-02 3.546372354030609408e-02 3.533510826528072496e-02 3.626671487994358178e-03 1.264167584747473080e-02
9.699517209082842567e-03 3.208721615374088287e-02 -9.551121294498443950e-03 1.483958549215458401e-05 -4.130778387188911716e-02 -3.175666257739066800e-02 3.546294346451759477e-02 3.522878587245940885e-02 6.602880899772720080e-03 1.616884177976331619e-02
9.812376741319895485e-03 3.228706307709217072e-02 -9.663824923336505890e-03 1.485517614128184539e-05 -4.163750894367694577e-02 -3.197368402034043988e-02 3.546333685517311096e-02 3.520635329186916351e-02 7.246457499083713144e-03 1.692513759856150227e-02
8.764685411006212928e-03 3.158786892890930176e-02 -8.615368977189064026e-03 1.493165173087618246e-05 -4.197932220995426178e-02 -3.336395323276519775e-02 3.546353280544280867e-02 3.504751473665237288e-02 1.173086931471351013e-02 2.036116994363345103e-02
9.307218808680772434e-03 3.451402671635150909e-02 -9.162079915404320110e-03 1.451389671274227954e-05 -4.232476204633713046e-02 -3.316268213093280515e-02 3.546326942741871019e-02 3.496842235326767107e-02 1.395379168719538231e-02 2.313038549931244539e-02
9.655310446396470417e-03 3.498751670122146606e-02 -9.508957155048847198e-03 1.463531425542896546e-05 -4.269034154713154117e-02 -3.318138439208269397e-02 3.546342961490154405e-02 3.483346812427044054e-02 1.776369340061327226e-02 2.728728586991754912e-02
9.761841455474495194e-03 3.411927074193954468e-02 -9.615198522806168296e-03 1.466428639105288346e-05 -4.306359402835369110e-02 -3.344839550554752627e-02 3.546361178159714023e-02 3.467680178582668166e-02 2.218640336449220415e-02 3.181626617368942672e-02
9.412496397271753051e-03 3.458477556705474854e-02 -9.269475564360618244e-03 1.430206939403433319e-05 -4.344941675662994385e-02 -3.417994119226932387e-02 3.546345531940460483e-02 3.459705561399459978e-02 2.443077521866586846e-02 3.371455285242051791e-02
9.011320164427160870e-03 3.442232124507427216e-02 -8.865301683545111916e-03 1.460185485484544120e-05 -4.385089091956615587e-02 -3.498558923602104048e-02 3.546365275979042331e-02 3.453304879367351254e-02 2.624106355862506484e-02 3.512096709702501596e-02
8.179438672959804882e-03 3.632253967225551605e-02 -8.036920055747031472e-03 1.425185491825686700e-05 -4.426101036369800568e-02 -3.622409030795097074e-02 3.546363301575183868e-02 3.445564433932304244e-02 2.842316454021098088e-02 3.647433645087626297e-02
8.614719519391656269e-03 3.580432757735252380e-02 -8.471497893333434712e-03 1.432217568435589715e-05 -4.467622451484203061e-02 -3.620472662150860110e-02 3.546332158148288866e-02 3.438199609518051425e-02 3.049137638693424912e-02 3.897719645595203869e-02
7.724734907969832594e-03 3.767692297697067261e-02 -7.580252364277839661e-03 1.444825438738916933e-05 -4.509861841797828397e-02 -3.751836605370044431e-02 3.546338416635989865e-02 3.434651903808116913e-02 3.149347290173958730e-02 3.908817352040481335e-02
7.682229252532124172e-03 3.749503381550312042e-02 -7.540038973093033010e-03 1.421903125446988202e-05 -4.552935063838958740e-02 -3.798931166529655179e-02 3.546332940459251404e-02 3.415600694715976993e-02 3.686406435450421265e-02 4.441832235885171537e-02
7.411312963813543493e-03 3.931461274623870850e-02 -7.267508283257484089e-03 1.438046092516742647e-05 -4.597880020737647733e-02 -3.871129192411899844e-02 3.546364270150661330e-02 3.412851355969905714e-02 3.764782859469728571e-02 4.492971733887993896e-02
6.384249567054212440e-03 4.032669588923454285e-02 -6.240491196513176311e-03 1.437584041923400878e-05 -4.643647335469722887e-02 -4.019598215818405429e-02 3.546352349221706252e-02 3.410021550953388353e-02 3.844254175544436353e-02 4.469740879237676934e-02
6.186548434197902506e-03 4.073892161250114441e-02 -6.043050810694694866e-03 1.434976647942676175e-05 -4.688953794538974762e-02 -4.084648713469505449e-02 3.546350188553333560e-02 3.403184153139591356e-02 4.036996568240969196e-02 4.642736625958381047e-02
5.036610178649425507e-03 4.317923821508884430e-02 -4.892506822943687612e-03 1.441033919036271982e-05 -4.735319390892982205e-02 -4.246068708598613878e-02 3.546351268887519559e-02 3.396252468228340426e-02 4.232485427255271160e-02 4.723177143468676453e-02
4.548814636655152191e-03 4.428037628531455994e-02 -4.406592994928360159e-03 1.422216464561643113e-05 -4.782381057739257951e-02 -4.341721758246421675e-02 3.546350784599781175e-02 3.384953923523426056e-02 4.551068714710304608e-02 4.993150230667702666e-02
4.313698597252368580e-03 4.449616931378841400e-02 -4.172188416123390371e-03 1.415102387909428284e-05 -4.829770028591155728e-02 -4.412551186978817125e-02 3.546328358352184018e-02 3.389673121273517609e-02 4.417392334956809358e-02 4.836026278957058361e-02
3.329832355666439894e-03 4.672037810087203979e-02 -3.188761323690414342e-03 1.410710683558136225e-05 -4.876923821866512021e-02 -4.558047689497470717e-02 3.546354509890079637e-02 3.392015695571899692e-02 4.352041339448934482e-02 4.672328182501533922e-02
2.829050569562241609e-03 4.648694023489952087e-02 -2.691344544291496450e-03 1.377059716105577468e-05 -4.924497492611408511e-02 -4.655363038182258606e-02 3.546358644962310791e-02 3.369830437004565915e-02 4.977731403549096739e-02 5.248242917694351944e-02
2.078069849812891161e-03 4.853621311485767365e-02 -1.941986382007598877e-03 1.360834839942981557e-05 -4.972287043929100175e-02 -4.778088405728340288e-02 3.546362295746803561e-02 3.384573683142662326e-02 4.562100516171577885e-02 4.757659989212281032e-02
8.069508068729192452e-04 4.923652298748493195e-02 -6.678763777017593817e-04 1.390744273521704599e-05 -5.020059011876583377e-02 -4.953271374106407027e-02 3.546337932348251482e-02 3.383537642657756528e-02 4.590659231905293292e-02 4.658837613948990652e-02
5.098340247059240720e-04 5.009370297193527222e-02 -3.689382225275039890e-04 1.408957868989091333e-05 -5.068341903388499936e-02 -5.031448081135749678e-02 3.546356149017811099e-02 3.375749960541725436e-02 4.810746053199578542e-02 4.849048833321317753e-02
-1.031288426020182615e-04 5.242407508194446564e-02 2.413045614957809340e-04 1.381757310809916884e-05 -5.116637684404849729e-02 -5.140768140554428239e-02 3.546365499496460100e-02 3.378855362534523288e-02 4.723431270155254574e-02 4.748943483615642586e-02
-1.134338183328509417e-03 5.356812663376331329e-02 1.270005106925964442e-03 1.356669072265503860e-05 -5.164906457066535672e-02 -5.291906967759132246e-02 3.546334952116012712e-02 3.368058800697326660e-02 5.027053389508114728e-02 5.155410569272976529e-02
-1.393257360905408816e-03 5.426752194762229919e-02 1.533297821879386902e-03 1.400404689775314216e-05 -5.213651247322559357e-02 -5.366981029510498047e-02 3.546357266604900638e-02 3.370455466210842133e-02 4.960069929939623506e-02 5.114800116817337650e-02
-2.743428724352270451e-03 5.583194270730018616e-02 2.882432565093040380e-03 1.390038860336062532e-05 -5.261963494122028073e-02 -5.550206750631332675e-02 3.546364791691303253e-02 3.377267830073833743e-02 4.768177318049026531e-02 5.057810613418666640e-02
-3.969229455105960196e-03 5.905494838953018188e-02 4.107352718710899700e-03 1.381233005304238759e-05 -5.311309769749641280e-02 -5.722045041620731076e-02 3.546365946531295638e-02 3.363204151391983171e-02 5.164774247657618472e-02 5.576890752534012508e-02
-4.245728929527103554e-03 5.930968560278415680e-02 4.384050145745277405e-03 1.383212002110667594e-05 -5.359214879572391649e-02 -5.797619894146919389e-02 3.546355478465557098e-02 3.368302807211875916e-02 5.020722607472519888e-02 5.460510834049158574e-02
-4.966529831290244883e-03 5.979638732969760895e-02 5.102459713816643108e-03 1.359298412353382412e-05 -5.407128594815731326e-02 -5.917374566197395463e-02 3.546346127986908098e-02 3.373784981667995314e-02 4.865885621040652587e-02 5.377490890834669968e-02
-6.087712617591023792e-03 6.104494817554950714e-02 6.226480007171630859e-03 1.387673164572333985e-05 -5.454545505344867568e-02 -6.077193506062030653e-02 3.546355515718459944e-02 3.371726498007774492e-02 4.924182500365674453e-02 5.548218174247410150e-02
-6.698481412604451526e-03 6.085926108062267303e-02 6.836997345089912415e-03 1.385160576319321956e-05 -5.501124896109103879e-02 -6.184824630618095120e-02 3.546359017491340637e-02 3.370429910719394823e-02 4.960837464545129333e-02 5.645922359630439757e-02
-7.107393397018313234e-03 6.482800841331481934e-02 7.247038930654525583e-03 1.396455218127812259e-05 -5.547608621418476105e-02 -6.272312514483928403e-02 3.546365872025489946e-02 3.376651518046856065e-02 4.785585021347973922e-02 5.511685369631554032e-02
-8.086421666666865696e-03 6.586848944425582886e-02 8.223419636487960468e-03 1.369980072922771729e-05 -5.593337118625640869e-02 -6.415679082274436396e-02 3.546331487596034865e-02 3.385621681809425354e-02 4.531719788299281432e-02 5.355431732021000146e-02
-8.765525324270129551e-03 6.531122699379920959e-02 8.903887867927551963e-03 1.383624030495411683e-05 -5.638871304690837999e-02 -6.529260091483593542e-02 3.546312376856804172e-02 3.382417447865009030e-02 4.621559286676213407e-02 5.513331697499463530e-02
-9.689121041446924210e-03 6.738200038671493530e-02 9.827022999525069843e-03 1.379018194711534340e-05 -5.682977810502052446e-02 -6.665680110454559604e-02 3.546322062611580173e-02 3.392750173807144304e-02 4.330455217792941042e-02 5.314536535940159873e-02
-9.753850987181067467e-03 6.775570288300514221e-02 9.894665330648422241e-03 1.408143134540296160e-05 -5.726562514901160916e-02 -6.716029047966003140e-02 3.546356260776519637e-02 3.394689671695232114e-02 4.276687899478027327e-02 5.267562575677409847e-02
-9.788217162713408817e-03 6.767607107758522034e-02 9.928860515356064537e-03 1.406433566444320570e-05 -5.768421366810798367e-02 -6.761307418346404474e-02 3.546331264078617096e-02 3.398052379488945146e-02 4.181191026552776024e-02 5.175483511654826313e-02
-1.061917264014482568e-02 6.886566057801246643e-02 1.076127551496028865e-02 1.421028237018617734e-05 -5.810111723840236803e-02 -6.886239275336265842e-02 3.546337634325027327e-02 3.402331508696079115e-02 4.060699811294085637e-02 5.138248391027133016e-02
-1.107349311932921340e-02 7.053993269801139832e-02 1.121480576694011688e-02 1.413125992257846485e-05 -5.851645432412624220e-02 -6.973126009106636602e-02 3.546353466808795790e-02 3.415280543267727037e-02 3.695991523803728723e-02 4.818885226489998119e-02
-1.094845309853553772e-02 7.074360921978950500e-02 1.109176240861415794e-02 1.433093084415304441e-05 -5.892051570117473602e-02 -7.001227810978889743e-02 3.546329364180565019e-02 3.416943773627281050e-02 3.648436940361068220e-02 4.759046274306898833e-02
-1.088942699134349754e-02 7.010941579937934875e-02 1.102663464844226907e-02 1.372077113046543707e-05 -5.931086055934429307e-02 -7.033749520778656561e-02 3.546340800821781020e-02 3.433622680604457578e-02 3.178434520112258937e-02 4.282470062069532873e-02
-1.099718268960714340e-02 7.263435423374176025e-02 1.114229783415794303e-02 1.451151256333105334e-05 -5.968717262148857255e-02 -7.082947045564651212e-02 3.546322137117385864e-02 3.455305173993110379e-02 2.566517073254144868e-02 3.682198007926272554e-02
